0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.149999950,0.000001018,0.001500000,0.000064218,0.000001846,0.000538903,1.542052479
0.300000166,0.000011075,0.003000000,0.000218671,0.000013768,0.001979980,1.507794327
0.450000773,0.000041203,0.004500000,0.000441611,0.000043932,0.004169841,1.471149919
0.600001587,0.000101138,0.006000000,0.000744234,0.000099429,0.007041214,1.436795996
0.750002273,0.000200131,0.007500000,0.001148838,0.000186993,0.010583871,1.407301824
0.900002467,0.000348027,0.009000000,0.001671974,0.000313348,0.014797836,1.382269217
1.050001856,0.000555642,0.010500000,0.002317176,0.000485089,0.019652136,1.359891326
1.200000192,0.000834492,0.012000000,0.003075954,0.000708291,0.025075626,1.338444209
1.349997265,0.001196289,0.013500000,0.003933105,0.000988188,0.030975278,1.316826001
1.499992858,0.001652576,0.015000000,0.004872446,0.001329083,0.037261554,1.294519822
1.649986713,0.002214654,0.016500000,0.005880585,0.001734475,0.043865406,1.271393790
1.799978473,0.002894475,0.018000000,0.006948544,0.002208691,0.051128030,1.247320664
1.949967653,0.003707772,0.019500000,0.008071440,0.002757824,0.058730318,1.222095832
2.099953806,0.004667255,0.021000000,0.009245136,0.003383944,0.066525166,1.196063070
2.249936443,0.005784599,0.022500000,0.010465922,0.004088914,0.074495823,1.169417044
2.399915022,0.007072820,0.024000000,0.011728988,0.004872325,0.082118651,1.142404145
2.549888942,0.008548345,0.025500000,0.013028309,0.005731861,0.089815662,1.115248478
2.699857564,0.010224204,0.027000000,0.014359588,0.006669108,0.097655251,1.087798752
2.849820208,0.012112332,0.028500000,0.015719141,0.007685380,0.105619296,1.059946692
2.999776132,0.014224684,0.030000000,0.017104302,0.008781894,0.113703385,1.031617015
3.149724532,0.016573269,0.031500000,0.018513594,0.009959838,0.121904490,1.002764118
3.299664534,0.019170121,0.033000000,0.019946698,0.011220352,0.130215752,0.973369634
3.449595192,0.022027265,0.034500000,0.021404304,0.012564480,0.138624917,0.943439199
